Time (s),VP+ Power (W),
1029.4,-0.011765986,
1029.5,0.027075578,
1029.6,0.008528552,
1029.7,-0.006247469,
1029.8,-0.01832047,
1029.9,0.014099329,
1030,-0.006232248,
1030.1,-0.008068936,
1030.2,0.011680001,
1030.3,-0.002539362,
1030.4,0.017721279,
1030.5,0.03062939,
1030.6,-0.000697485,
1030.7,0.008528552,
1030.8,0.030821943,
1030.9,-0.015462695,
1031,-0.000698509,
1031.1,-0.004125308,
1031.2,0.004830506,
1031.3,0.022817515,
1031.4,0.008532716,
1031.5,-0.024726261,
1031.6,0.003782239,
1031.7,0.002992111,
1031.8,0.010112508,
1031.9,0.013975722,
1032,0.01797812,
1032.1,-0.015817877,
1032.2,-0.004118401,
1032.3,0.010108277,
1032.4,0.006673283,
1032.5,0.008503569,
1032.6,0.025847416,
1032.7,0.010363903,
1032.8,0.012267242,
1032.9,0.022788934,
1033,0.015933779,
1033.1,0.010358838,
1033.2,-0.000698509,
1033.3,-0.016770361,
1033.4,0.0380005,
1033.5,-0.006232248,
1033.6,0.001144391,
1033.7,0.012237412,
1033.8,-0.009940792,
1033.9,-0.000962692,
1034,-0.009897175,
1034.1,0.00220073,
1034.2,0.021384089,
1034.3,-0.015455145,
1034.4,0.002197045,
1034.5,0.014126798,
1034.6,0.017764624,
1034.7,0.036104684,
1034.8,0.006650443,
1034.9,-0.007248667,
1035,-0.006232248,
1035.1,0.013249076,
1035.2,0.012231446,
1035.3,0.008524388,
1035.4,0.010082891,
1035.5,0.019515304,
1035.6,0.010125202,
1035.7,0.004839953,
1035.8,-0.022811156,
1035.9,0.003783823,
1036,-0.006250513,
1036.1,0.006666757,
1036.2,0.030655064,
1036.3,-0.004391955,
1036.4,0.001143271,
1036.5,0.030749201,
1036.6,0.003786989,
1036.7,0.019572725,
1036.8,0.036193081,
1036.9,0.038575448,
1037,0.002993572,
1037.1,0.010112508,
1037.2,0.014064994,
1037.3,0.006942351,
1037.4,0.010348708,
1037.5,0.012201615,
1037.6,0.014064994,
1037.7,0.00377274,
1037.8,-0.011720007,
1037.9,-0.000698509,
1038,0.000619739,
1038.1,0.001144951,
1038.2,0.00377274,
1038.3,0.023281025,
1038.4,0.023281025,
1038.5,0.001144951,
1038.6,-0.00730053,
1038.7,-0.015492893,
1038.8,0.006679809,
1038.9,0.032503922,
1039,0.036263799,
1039.1,0.010099815,
1039.2,-0.015164071,
1039.3,0.019620576,
1039.4,0.001144391,
1039.5,-0.009911714,
1039.6,0.010091353,
1039.7,0.017738617,
1039.8,0.018038448,
1039.9,0.038167724,
1040,0.010394293,
1040.1,-0.007270022,
1040.2,0.014071861,
1040.3,0.002198888,
1040.4,0.012213547,
1040.5,0.019611006,
1040.6,-0.008088663,
1040.7,0.005368239,
1040.8,0.015863866,
1040.9,-0.007273073,
1041,-0.015447596,
1041.1,-0.00916922,
1041.2,0.014064994,
1041.3,0.015894938,
1041.4,0.014815503,
1041.5,0.014044393,
1041.6,-0.004396241,
1041.7,0.008495241,
1041.8,0.008508922,
1041.9,0.027527907,
1042,0.008524388,
1042.1,0.021405031,
1042.2,0.01405126,
1042.3,0.002978963,
1042.4,0.018023366,
1042.5,0.02796741,
1042.6,0.010091353,
1042.7,-0.000697144,
1042.8,-0.004118401,
1042.9,0.032424535,
1043,0.006962701,
1043.1,-0.022744234,
1043.2,-0.013577323,
1043.3,0.008516061,
1043.4,0.023246908,
1043.5,-0.006967356,
1043.6,0.019597334,
1043.7,-0.004389811,
1043.8,0.015918243,
1043.9,-0.000961483,
1044,0.001144951,
1044.1,-0.000328885,
1044.2,0.014803069,
1044.3,0.000619739,
1044.4,0.014016925,
1044.5,-0.006183539,
1044.6,-0.016749293,
1044.7,0.001143271,
1044.8,0.015933779,
1044.9,-0.00253528,
1045,0.006315825,
1045.1,0.013310182,
1045.2,0.014078728,
1045.3,0.01011674,
1045.4,-0.021040147,
1045.5,0.008541044,
1045.6,0.010095584,
1045.7,0.012261276,
1045.8,0.013299072,
1045.9,0.015926011,
1046,-0.000699533,
1046.1,0.032535677,
1046.2,0.006927816,
1046.3,0.02139456,
1046.4,0.002996493,
1046.5,-0.011365894,
1046.6,0.014821721,
1046.7,-0.004389811,
1046.8,-0.002551784,
1046.9,0.015933779,
1047,0.01011674,
1047.1,0.003779073,
1047.2,0.015949315,
1047.3,0.00667002,
1047.4,0.012201615,
1047.5,-0.009911714,
1047.6,0.017781963,
1047.7,0.001145511,
1047.8,0.010104046,
1047.9,0.008528552,
1048,0.017985661,
1048.1,0.006653706,
1048.2,0.024260351,
1048.3,-0.019134953,
1048.4,0.030719248,
1048.5,-0.019125601,
1048.6,0.01486524,
1048.7,0.014016925,
1048.8,-0.005697262,
1048.9,-0.017316626,
1049,0.015933779,
1049.1,-0.009906868,
1049.2,0.00061922,
1049.3,-0.006229203,
1049.4,0.006939444,
1049.5,0.001885375,
1049.6,-0.004765878,
1049.7,-0.004391955,
1049.8,0.012261276,
1049.9,0.019579903,
1050,0.006301028,
1050.1,0.006951073,
1050.2,-0.00069885,
1050.3,0.018008284,
1050.4,0.034928656,
1050.5,0.01514117,
1050.6,0.018000743,
1050.7,0.002980424,
1050.8,0.003779073,
1050.9,0.019582295,
1051,0.014037526,
1051.1,0.017721279,
1051.2,0.017985661,
1051.3,-0.009921407,
1051.4,0.025890819,
1051.5,0.027926535,
1051.6,-0.00069885,
1051.7,-0.0009639,
1051.8,0.004849401,
1051.9,-0.011748744,
1052,0.006930723,
1052.1,-0.002541846,
1052.2,0.001145511,
1052.3,0.002196124,
1052.4,0.002196124,
1052.5,-0.039473205,
1052.6,-0.002548058,
1052.7,0.010133664,
1052.8,0.014071861,
1052.9,-0.006979613,
1053,-0.000965914,
1053.1,-0.01911625,
1053.2,0.005368239,
1053.3,0.005350278,
1053.4,0.015902706,
1053.5,0.000224218,
1053.6,0.004842315,
1053.7,-0.002541669,
1053.8,-0.008080772,
1053.9,-0.005699651,
1054,0.019611006,
1054.1,0.003771157,
1054.2,0.014023792,
1054.3,-0.011754491,
1054.4,-0.004385525,
1054.5,0.011296773,
1054.6,0.017712609,
1054.7,-0.011748744,
1054.8,-0.004123581,
1054.9,0.001144951,
1055,0.01486524,
1055.1,0.01588717,
1055.2,0.002980424,
1055.3,0.025162424,
1055.4,0.002206257,
1055.5,-0.009902021,
1055.6,0.00377274,
1055.7,0.015879402,
1055.8,0.002997954,
1055.9,-0.012002635,
1056,0.002986267,
1056.1,0.010095584,
1056.2,-0.009940792,
1056.3,-0.008866124,
1056.4,0.006696124,
1056.5,0.019572725,
1056.6,0.008478585,
1056.7,-0.008080772,
1056.8,0.006666757,
1056.9,0.022760353,
1057,0.034382058,
1057.1,0.008507733,
1057.2,0.008516061,
1057.3,0.010358838,
1057.4,0.036175402,
1057.5,0.00695398,
1057.6,-0.008080772,
1057.7,0.021384089,
1057.8,-0.002541846,
1057.9,0.021249764,
1058,-0.010425098,
1058.1,0.008516061,
1058.2,-0.004757513,
1058.3,0.035412429,
1058.4,-0.015417398,
1058.5,-0.006244425,
1058.6,-0.00808669,
1058.7,0.008526768,
1058.8,0.026943835,
1058.9,0.006936537,
1059,-0.019134953,
1059.1,0.025113331,
1059.2,0.010074429,
1059.3,-0.013608666,
1059.4,-0.006971441,
1059.5,0.027516394,
1059.6,-0.005312552,
1059.7,0.010358838,
1059.8,0.010091353,
1059.9,0.019601436,
1060,-0.0025493,
1060.1,0.00693363,
1060.2,-0.000697827,
1060.3,0.00114607,
1060.4,-0.029429459,
1060.5,0.001143831,
1060.6,-0.019083519,
1060.7,0.005370484,
1060.8,-0.000329851,
1060.9,0.001144951,
1061,0.010091353,
1061.1,0.023303769,
1061.2,0.024229784,
1061.3,0.034314945,
1061.4,-0.007303581,
1061.5,0.00853688,
1061.6,0.000224054,
1061.7,0.014058127,
1061.8,0.008512491,
1061.9,0.001882062,
1062,-0.002539672,
1062.1,0.010358838,
1062.2,0.026904312,
1062.3,-0.004127035,
1062.4,-0.005697262,
1062.5,0.012923543,
1062.6,0.027865224,
1062.7,-0.011725754,
1062.8,0.002978963,
1062.9,0.025076511,
1063,0.005359259,
1063.1,0.018083694,
1063.2,0.025125604,
1063.3,0.00114719,
1063.4,0.00220073,
1063.5,-0.002540604,
1063.6,-0.002540604,
1063.7,0.008516061,
1063.8,0.014834155,
1063.9,-0.0080571,
1064,0.008528552,
1064.1,-0.013625762,
1064.2,0.015167838,
1064.3,0.008483939,
1064.4,0.010368968,
1064.5,0.014016925,
1064.6,-0.002540604,
1064.7,0.003785406,
1064.8,0.001143831,
1064.9,0.014085595,
1065,0.010082891,
1065.1,0.021415503,
1065.2,0.017712609,
1065.3,0.017985661,
1065.4,-0.006232248,
1065.5,0.021169979,
1065.6,-0.002548058,
1065.7,-0.005713984,
1065.8,-0.004389811,
1065.9,0.023292397,
1066,0.008507733,
1066.1,0.018223996,
1066.2,0.00299065,
1066.3,-0.008072882,
1066.4,0.002992111,
1066.5,0.006936537,
1066.6,0.027783475,
1066.7,-0.006223115,
1066.8,0.003774324,
1066.9,0.008520224,
1067,0.01405126,
1067.1,0.00114607,
1067.2,0.03384508,
1067.3,0.014058127,
1067.4,0.004835229,
1067.5,0.00851963,
1067.6,0.019601436,
1067.7,-0.004387668,
1067.8,0.008541044,
1067.9,0.006692861,
1068,0.001142711,
1068.1,0.022760353,
1068.2,0.017773293,
1068.3,0.008491077,
1068.4,0.000224054,
1068.5,0.010714805,
1068.6,0.005760332,
1068.7,0.023269652,
1068.8,0.010363903,
1068.9,0.028814763,
1069,0.033930045,
1069.1,0.036157722,
1069.2,0.011675108,
1069.3,-0.000697827,
1069.4,0.017755955,
1069.5,0.012177751,
1069.6,0.002989189,
1069.7,0.019618662,
1069.8,-0.002541846,
1069.9,-0.002541669,
1070,-0.024641879,
1070.1,0.014044393,
1070.2,-0.000960678,
1070.3,-0.009887482,
1070.4,0.023190047,
1070.5,0.008523199,
1070.6,0.026904312,
1070.7,0.001142711,
1070.8,0.030680737,
1070.9,-0.006229203,
1071,0.008533906,
1071.1,0.017721279,
1071.2,0.006286231,
1071.3,0.0112885,
1071.4,0.034449172,
1071.5,0.00114719,
1071.6,-0.034173988,
1071.7,-0.041299422,
1071.8,0.006956887,
1071.9,0.006689598,
1072,0.008516061,
1072.1,0.00851963,
1072.2,0.018061071,
1072.3,0.019563155,
1072.4,-0.00069885,
1072.5,0.004830506,
1072.6,0.002198888,
1072.7,0.008474421,
1072.8,0.028800688,
1072.9,0.003775907,
1073,0.001142711,
1073.1,-0.004123581,
1073.2,0.008520224,
1073.3,-0.011725754,
1073.4,-0.015462695,
1073.5,0.002197045,
1073.6,-0.013557378,
1073.7,-0.002546194,
1073.8,0.015941547,
1073.9,-0.007285276,
1074,-0.01911625,
1074.1,-0.008880974,
1074.2,-0.004387668,
1074.3,0.008524388,
1074.4,0.015933779,
1074.5,0.003775907,
1074.6,0.008503569,
1074.7,-0.006226159,
1074.8,0.003790155,
1074.9,-0.017240571,
1075,0.012201615,
1075.1,0.006927816,
1075.2,0.003775907,
1075.3,0.012976685,
1075.4,-0.006232248,
1075.5,-0.010442596,
1075.6,0.010358838,
1075.7,0.012938726,
1075.8,0.002993572,
1075.9,0.012189683,
1076,0.001142711,
1076.1,0.006689598,
1076.2,-0.000964706,
1076.3,0.019572725,
1076.4,0.008499405,
1076.5,0.012201615,
1076.6,0.008503569,
1076.7,-0.00530477,
1076.8,0.012207581,
1076.9,0.022731772,
1077,0.01169468,
1077.1,-0.008084718,
1077.2,0.01588717,
1077.3,-0.008096554,
1077.4,0.006939444,
1077.5,0.008532716,
1077.6,0.015894938,
1077.7,0.008511897,
1077.8,0.026877963,
1077.9,0.018008284,
1078,0.021899093,
1078.1,0.014840372,
1078.2,0.045460348,
1078.3,-0.000961886,
1078.4,-0.000697485,
1078.5,0.027643037,
1078.6,0.015863866,
1078.7,-0.008068936,
1078.8,0.021384089,
1078.9,0.017361392,
1079,0.019630146,
1079.1,0.00854729,
1079.2,-0.009921407,
1079.3,0.011665321,
1079.4,0.010727393,
1079.5,0.004835229,
1079.6,0.015471733,
1079.7,0.023190047,
1079.8,0.000619998,
1079.9,0.001149989,
1080,-0.008084718,
1080.1,0.008516061,
1080.2,-0.002540604,
1080.3,-0.008061046,
1080.4,-0.019125601,
1080.5,0.014071861,
1080.6,0.033467032,
1080.7,0.017115689,
1080.8,0.025064238,
1080.9,-0.000962692,
1081,0.021415503,
1081.1,-0.011783228,
1081.2,-0.005694874,
1081.3,0.008499405,
1081.4,0.030764177,
1081.5,0.010099815,
1081.6,0.017764624,
1081.7,0.038836249,
1081.8,0.015918243,
1081.9,0.017721279,
1082,-0.006232248,
1082.1,0.012207581,
1082.2,-0.002550853,
1082.3,0.026983358,
1082.4,-0.009902021,
1082.5,0.003774324,
1082.6,-0.000696803,
1082.7,-0.000329271,
1082.8,-0.024690097,
1082.9,0.023281025,
1083,0.013249076,
1083.1,0.034382058,
1083.2,-0.009906868,
1083.3,0.010358838,
1083.4,-0.007285276,
1083.5,0.019553585,
1083.6,0.032567432,
1083.7,-0.002534393,
1083.8,0.008516061,
1083.9,-0.017299725,
1084,-0.017265923,
1084.1,0.024280729,
1084.2,0.047329815,
1084.3,0.028800688,
1084.4,-0.000963095,
1084.5,-0.002544331,
1084.6,0.034314945,
1084.7,0.022836569,
1084.8,0.026970184,
1084.9,0.01169468,
1085,0.001144391,
1085.1,-0.002537623,
1085.2,0.025082648,
1085.3,-0.015440046,
1085.4,0.00061922,
1085.5,0.002989189,
1085.6,0.010082891,
1085.7,0.006689598,
1085.8,0.014044393,
1085.9,0.000619739,
1086,-0.017274373,
1086.1,-0.009931099,
1086.2,0.008541044,
1086.3,0.01588717,
1086.4,0.004830506,
1086.5,0.00693363,
1086.6,0.017712609,
1086.7,0.00114775,
1086.8,-0.00530477,
1086.9,-0.008080772,
1087,-0.000699533,
1087.1,0.01486524,
1087.2,0.015863866,
1087.3,-0.006229203,
1087.4,-0.010429472,
1087.5,0.026996532,
1087.6,0.01588717,
1087.7,0.014877674,
1087.8,0.014023792,
1087.9,0.024290918,
1088,0.010708511,
1088.1,0.005345788,
1088.2,0.012237412,
1088.3,0.013260186,
1088.4,0.015949315,
1088.5,0.025150151,
1088.6,0.003791738,
1088.7,0.001145511,
1088.8,0.019601436,
1088.9,0.030659343,
1089,0.013287961,
1089.1,-0.013605247,
1089.2,0.004832868,
1089.3,-0.013597269,
1089.4,0.015910475,
1089.5,0.003775907,
1089.6,0.011704466,
1089.7,0.015926011,
1089.8,0.008532716,
1089.9,0.013271296,
1090,0.019630146,
1090.1,0.012231446,
1090.2,0.019622969,
1090.3,0.002984806,
1090.4,0.00114719,
1090.5,0.036140043,
1090.6,0.005370484,
1090.7,0.025125604,
1090.8,0.00576455,
1090.9,-0.006229203,
1091,-0.008873549,
1091.1,0.006663494,
1091.2,0.014815503,
1091.3,0.010358838,
1091.4,0.002197045,
1091.5,0.001143831,
1091.6,-0.004137395,
1091.7,0.001142711,
1091.8,0.014023792,
1091.9,0.03062939,
1092,-0.009921407,
1092.1,0.012213547,
1092.2,0.006673283,
1092.3,-0.004113221,
1092.4,0.039940685,
1092.5,0.000619998,
1092.6,0.015132281,
1092.7,0.01547739,
1092.8,0.019658857,
1092.9,-0.003932757,
1093,0.004837591,
1093.1,0.019618662,
1093.2,0.005751894,
1093.3,-0.004370522,
1093.4,0.014016925,
1093.5,0.014846589,
1093.6,0.021152249,
1093.7,0.035052056,
1093.8,0.019601436,
1093.9,-0.006213982,
1094,-0.017282824,
1094.1,0.010095584,
1094.2,0.021467859,
1094.3,0.021196574,
1094.4,0.023201419,
1094.5,0.015856098,
1094.6,0.000618702,
1094.7,0.025199244,
1094.8,0.00114607,
1094.9,-0.020988884,
1095,-0.004368379,
1095.1,0.00299065,
1095.2,0.008516061,
1095.3,-0.007285276,
1095.4,-0.017274373,
1095.5,-0.008084718,
1095.6,-0.005690096,
1095.7,0.008491077,
1095.8,0.008523199,
1095.9,-0.002551784,
1096,0.027009706,
1096.1,-0.010841048,
1096.2,-0.004389811,
1096.3,0.012219513,
1096.4,-0.000698168,
1096.5,0.01961374,
1096.6,-0.00069885,
1096.7,0.013975722,
1096.8,-0.004121854,
1096.9,0.022336891,
1097,0.015933779,
1097.1,0.006936537,
1097.2,0.015926011,
1097.3,0.024382618,
1097.4,0.006679809,
1097.5,0.01588717,
1097.6,0.002199809,
1097.7,0.006673283,
1097.8,0.016386162,
1097.9,0.030779154,
1098,-0.002540604,
1098.1,0.00851963,
1098.2,0.008528552,
1098.3,-0.000959067,
1098.4,0.034415615,
1098.5,0.021509743,
1098.6,0.033901724,
1098.7,0.030683305,
1098.8,0.030584461,
1098.9,0.039613691,
1099,-0.006210937,
1099.1,-0.002536877,
1099.2,-0.002544331,
1099.3,0.016393041,
1099.4,0.008511897,
1099.5,0.01405126,
1099.6,0.006927816,
1099.7,0.023303769,
1099.8,0.006676546,
1099.9,0.008509815,
1100,0.008520224,
1100.1,0.025150151,
1100.2,0.016489347,
1100.3,0.028842914,
1100.4,0.014827938,
1100.5,-0.012012709,
1100.6,0.008541044,
1100.7,-0.009911714,
1100.8,0.018038448,
1100.9,0.019591866,
1101,-0.019923709,
1101.1,0.00482342,
1101.2,0.012207581,
1101.3,0.005363749,
1101.4,-0.009931099,
1101.5,-0.000963095,
1101.6,-0.015394749,
1101.7,0.001144951,
1101.8,0.023269652,
1101.9,0.034348502,
1102,0.010384163,
1102.1,0.013287961,
1102.2,0.015933779,
1102.3,0.015957083,
1102.4,0.027516394,
1102.5,0.019638349,
1102.6,0.001878749,
1102.7,0.002989189,
1102.8,-0.005716372,
1102.9,0.010727393,
1103,0.037197796,
1103.1,0.002996493,
1103.2,0.008531051,
1103.3,-0.005706817,
1103.4,0.006676546,
1103.5,0.01486524,
1103.6,0.018023366,
1103.7,0.012969093,
1103.8,-0.015492893,
1103.9,-0.002544331,
1104,-0.015409848,
1104.1,-0.015164071,
1104.2,0.010363903,
1104.3,-0.002541846,
1104.4,0.001144951,
1104.5,0.006945258,
1104.6,0.023315141,
1104.7,0.017712609,
1104.8,0.018015825,
1104.9,-0.00530477,
1105,0.018000743,
1105.1,-0.013643808,
1105.2,0.002199809,
1105.3,0.015158949,
1105.4,0.011684894,
1105.5,0.015926011,
1105.6,0.025064238,
1105.7,0.011665321,
1105.8,0.010353773,
1105.9,-0.004394098,
1106,0.002983346,
1106.1,0.019582295,
1106.2,-0.015455145,
1106.3,-0.013620063,
1106.4,-0.002540604,
1106.5,0.001145511,
1106.6,0.013243521,
1106.7,0.010120971,
1106.8,0.010746276,
1106.9,0.022402422,
1107,0.006315825,
1107.1,0.025955925,
1107.2,0.010777747,
1107.3,0.000224218,
1107.4,-0.002540604,
1107.5,-0.018312785,
1107.6,-0.012037892,
1107.7,0.014071861,
1107.8,-0.013603917,
1107.9,0.017738617,
1108,0.041930645,
1108.1,-0.008843847,
1108.2,0.014023792,
1108.3,0.004837591,
1108.4,0.005357013,
1108.5,0.025174697,
1108.6,0.010363903,
1108.7,-0.010420723,
1108.8,-0.002536877,
1108.9,0.006673283,
1109,0.025064238,
1109.1,0.010368968,
1109.2,-0.00253812,
1109.3,-0.005699651,
1109.4,0.00114607,
1109.5,0.006673283,
1109.6,0.021152249,
1109.7,0.026252854,
1109.8,-0.001159796,
1109.9,0.019630146,
1110,-0.015424947,
1110.1,0.012165819,
1110.2,0.004832868,
1110.3,0.011680001,
1110.4,-0.00725782,
1110.5,0.012213547,
1110.6,0.012213547,
1110.7,0.000617925,
1110.8,-0.006967356,
1110.9,0.003790155,
1111,0.049249058,
1111.1,0.025088784,
1111.2,0.008516061,
1111.3,-0.012037892,
1111.4,-0.01911625,
1111.5,0.002997954,
1111.6,-0.015417398,
1111.7,-0.010477594,
1111.8,0.010125202,
1111.9,0.015902706,
1112,0.002987728,
1112.1,0.019601436,
1112.2,-0.000698168,
1112.3,0.006679809,
1112.4,0.016475589,
1112.5,0.019553585,
1112.6,0.010348708,
1112.7,0.005354768,
1112.8,-0.024684931,
1112.9,0.019687567,
1113,0.004105404,
1113.1,0.010338578,
1113.2,-0.002544331,
1113.3,0.019563155,
1113.4,0.025847416,
1113.5,0.004835229,
1113.6,0.000618702,
1113.7,0.010733688,
1113.8,0.023771163,
1113.9,0.010368968,
1114,-0.00530477,
1114.1,0.006676546,
1114.2,0.006948166,
1114.3,0.014085595,
1114.4,-0.000959872,
1114.5,0.004083788,
1114.6,-0.000960275,
1114.7,-0.009902021,
1114.8,0.010087122,
1114.9,-0.002539362,
1115,0.002985537,
1115.1,0.019582295,
1115.2,0.006948166,
1115.3,0.004847039,
1115.4,0.015941547,
1115.5,0.014883891,
1115.6,0.026283607,
1115.7,0.021134519,
1115.8,-0.002538475,
1115.9,0.004098198,
1116,0.001882062,
1116.1,0.004090993,
1116.2,0.001144951,
1116.3,0.000223726,
1116.4,0.015871634,
1116.5,0.021405031,
1116.6,-0.004383382,
1116.7,-0.00570204,
1116.8,0.01222548,
1116.9,0.001144951,
1117,0.004830506,
1117.1,0.006702649,
1117.2,0.014883891,
1117.3,-0.004385525,
1117.4,-0.000961886,
1117.5,0.012213547,
1117.6,0.006666757,
1117.7,0.003774324,
1117.8,0.010358838,
1117.9,-0.020958126,
1118,0.008546041,
1118.1,0.012237412,
1118.2,0.019687567,
1118.3,0.006962701,
1118.4,0.004818696,
1118.5,0.006683072,
1118.6,-0.015183153,
1118.7,0.019582295,
1118.8,0.019572725,
1118.9,0.013282406,
1119,0.034516286,
1119.1,0.005334562,
1119.2,0.006683072,
1119.3,-0.008858698,
1119.4,0.008561864,
1119.5,-0.000961886,
1119.6,-0.000699874,
1119.7,0.002980424,
1119.8,0.002202572,
1119.9,-0.011754491,
1120,0.017738617,
1120.1,0.03062939,
1120.2,0.019561241,
1120.3,0.004365004,
1120.4,0.010758865,
1120.5,0.003780656,
1120.6,0.006666757,
1120.7,0.004837591,
1120.8,0.029086391,
1120.9,0.019611006,
1121,-0.008068936,
1121.1,0.008528552,
1121.2,0.004830506,
1121.3,-0.013603917,
1121.4,-0.002550187,
1121.5,0.017773293,
1121.6,0.002198888,
1121.7,0.030689295,
1121.8,0.010343643,
1121.9,0.002197045,
1122,0.017341019,
1122.1,0.004830506,
1122.2,-0.007282225,
1122.3,0.004828144,
1122.4,0.010125202,
1122.5,-0.002546815,
1122.6,-0.006244425,
1122.7,-0.006232248,
1122.8,-0.026457844,
1122.9,-0.002536877,
1123,-0.002536877,
1123.1,0.035998607,
1123.2,-0.009196136,
1123.3,0.022741299,
1123.4,-0.002544331,
1123.5,-0.008854985,
1123.6,0.030704272,
1123.7,0.015863866,
1123.8,-0.006226159,
1123.9,0.003783823,
1124,0.00667002,
1124.1,0.025101057,
1124.2,-0.000959872,
1124.3,-0.004374808,
1124.4,-0.008858698,
1124.5,-0.013610566,
1124.6,0.034415615,
1124.7,0.013276851,
1124.8,0.001142711,
1124.9,0.015894938,
1125,0.029086391,
1125.1,-0.024653933,
1125.2,0.000618443,
1125.3,0.021425974,
1125.4,-0.016749293,
1125.5,0.012183717,
1125.6,-0.004385525,
1125.7,0.011655535,
1125.8,0.010739982,
1125.9,0.026970184,
1126,0.006927816,
1126.1,-0.017232121,
1126.2,0.021436445,
1126.3,0.010328448,
1126.4,0.017947956,
1126.5,0.015933779,
1126.6,0.006692861,
1126.7,0.003783823,
1126.8,0.028786612,
1126.9,-0.008068936,
1127,0.010343643,
1127.1,0.005760332,
1127.2,-0.004116674,
1127.3,-0.002534641,
1127.4,-0.008836422,
1127.5,-0.000961081,
1127.6,0.008516061,
1127.7,-0.002544863,
1127.8,0.010374033,
1127.9,0.025836565,
1128,0.012177751,
1128.1,0.000223562,
1128.2,0.014044393,
1128.3,-0.015409848,
1128.4,0.008516061,
1128.5,0.004837591,
1128.6,0.008537475,
1128.7,0.010333513,
1128.8,-0.015440046,
1128.9,0.017764624,
1129,0.01646871,
1129.1,0.004839953,
1129.2,0.01646871,
1129.3,-0.000699874,
1129.4,0.003769574,
1129.5,0.028401383,
1129.6,0.013237966,
1129.7,0.010343643,
1129.8,0.021405031,
1129.9,0.022788934,
1130,0.015894938,
1130.1,0.030809106,
1130.2,0.011670214,
1130.3,0.025912521,
1130.4,-0.002546815,
1130.5,0.015918243,
1130.6,0.027481856,
1130.7,0.010374033,
1130.8,0.015926011,
1130.9,0.008541044,
1131,0.00061948,
1131.1,0.01075257,
1131.2,-0.015836429,
1131.3,0.002196124,
1131.4,0.012237412,
1131.5,0.013276851,
1131.6,0.017747286,
1131.7,0.017747286,
1131.8,0.017755955,
1131.9,0.002204415,
1132,0.010368968,
1132.1,0.011305046,
1132.2,-0.008854985,
1132.3,0.017738617,
1132.4,-0.011754491,
1132.5,0.010384163,
1132.6,0.010095584,
1132.7,0.001144951,
1132.8,-0.007279175,
1132.9,-0.008061046,
1133,0.012207581,
1133.1,0.00114607,
1133.2,0.002978963,
1133.3,-0.004754725,
1133.4,0.00299065,
1133.5,-0.005694874,
1133.6,0.008516061,
1133.7,0.035154889,
1133.8,0.025858266,
1133.9,0.021161114,
1134,-0.002539362,
1134.1,0.016833215,
1134.2,0.006673283,
1134.3,-0.017274373,
1134.4,0.025088784,
1134.5,-0.01359062,
1134.6,-0.007273073,
1134.7,0.019564522,
1134.8,0.017747286,
1134.9,0.012213547,
1135,0.013271296,
1135.1,0.026904312,
1135.2,-0.008092608,
1135.3,0.013271296,
1135.4,-0.004746361,
1135.5,0.036931999,
1135.6,-0.000697827,
1135.7,0.014859023,
